stage,fault_type,topology,state_before,state_after,posterior_mean,ci_05,ci_95,cell_n
S1_INGEST,F1_DATA,T5_HUMAN_K0,C,H,0.00814663743203271,1.3828254315721353e-07,0.040163355128032326,24.000000000000004
S1_INGEST,F1_DATA,T5_HUMAN_K1,C,C,0.6777430067046825,0.5315292281798955,0.8064368899689007,24.000000000000004
S1_INGEST,F1_DATA,T5_HUMAN_K1,C,E,0.2589445618630488,0.14344895914539316,0.3929194575671864,24.000000000000004
S1_INGEST,F1_DATA,T5_HUMAN_K1,C,R,0.055747786564285716,0.008750499557044456,0.13411417781292181,24.000000000000004
S1_INGEST,F1_DATA,T5_HUMAN_K1,C,H,0.007564644867982944,1.0769532536017698e-07,0.03708064286832494,24.000000000000004
S1_INGEST,F1_DATA,T5_HUMAN_K2,C,C,0.6789043762298501,0.5410141395179973,0.8056504993864151,24.000000000000004
S1_INGEST,F1_DATA,T5_HUMAN_K2,C,E,0.2584805766918206,0.1442037653954649,0.38990408506380664,24.000000000000004
S1_INGEST,F1_DATA,T5_HUMAN_K2,C,R,0.05467032658201569,0.008725581880107322,0.13131525837554045,24.000000000000004
S1_INGEST,F1_DATA,T5_HUMAN_K2,C,H,0.007944720496313713,2.4347798105862986e-07,0.0384382262981553,24.000000000000004
S1_INGEST,F1_DATA,T5_HUMAN_K3,C,C,0.6766268721491593,0.5361678882596078,0.804142961763192,24.000000000000004
S1_INGEST,F1_DATA,T5_HUMAN_K3,C,E,0.25782199441827935,0.14486108105536352,0.39071174149738275,24.000000000000004
S1_INGEST,F1_DATA,T5_HUMAN_K3,C,R,0.057371012411634996,0.008547310135131467,0.1351703568755767,24.000000000000004
S1_INGEST,F1_DATA,T5_HUMAN_K3,C,H,0.008180121020926258,1.4504466481850484e-07,0.038850936967943867,24.000000000000004
S1_INGEST,F2_SEMANTIC,T1_LINEAR,C,C,0.8537874075393193,0.6991130501987374,0.9661150306241177,8.0
S1_INGEST,F2_SEMANTIC,T1_LINEAR,C,E,0.08202992980752989,0.008610044322639917,0.2117482156469433,8.0
S1_INGEST,F2_SEMANTIC,T1_LINEAR,C,R,0.049027479733590625,0.0010736817007799642,0.15098837365586848,8.0
S1_INGEST,F2_SEMANTIC,T1_LINEAR,C,H,0.015155182919560214,3.24470042570942e-07,0.07228572507623861,8.0
S1_INGEST,F2_SEMANTIC,T2_VALIDATOR,C,C,0.8518955291285534,0.6895175229902242,0.9659632301676911,8.0
S1_INGEST,F2_SEMANTIC,T2_VALIDATOR,C,E,0.08365823230519509,0.0084122003977484,0.21848696361377087,8.0
S1_INGEST,F2_SEMANTIC,T2_VALIDATOR,C,R,0.048320553178878026,0.0014513766582314918,0.15023571599230592,8.0
S1_INGEST,F2_SEMANTIC,T2_VALIDATOR,C,H,0.016125685387373533,1.8487574951120986e-07,0.07873310788518068,8.0
S1_INGEST,F2_SEMANTIC,T3_SUPERVISOR,C,C,0.8540071111101147,0.6928401122922578,0.9645061885697489,8.0
S1_INGEST,F2_SEMANTIC,T3_SUPERVISOR,C,E,0.08142375153528135,0.008976878020504366,0.20550535064462785,8.0
S1_INGEST,F2_SEMANTIC,T3_SUPERVISOR,C,R,0.04934017762041707,0.0014261212047398549,0.15347936337178267,8.0
S1_INGEST,F2_SEMANTIC,T3_SUPERVISOR,C,H,0.015228959734186817,3.05200348985844e-07,0.06998897382994891,8.0
S1_INGEST,F2_SEMANTIC,T4_CRITIC,C,C,0.8519161281202089,0.6924807615733027,0.966298765687377,8.0
S1_INGEST,F2_SEMANTIC,T4_CRITIC,C,E,0.08312560039058851,0.008494147769098875,0.21207640673029113,8.0
S1_INGEST,F2_SEMANTIC,T4_CRITIC,C,R,0.04969910476197356,0.0013720439243317156,0.15681315022193612,8.0
S1_INGEST,F2_SEMANTIC,T4_CRITIC,C,H,0.01525916672722903,3.271632666943398e-07,0.07251477543329407,8.0
S1_INGEST,F2_SEMANTIC,T5_HUMAN_K0,C,C,0.8528384844920608,0.6907604926794456,0.9644668408923169,8.0
S1_INGEST,F2_SEMANTIC,T5_HUMAN_K0,C,E,0.08235144771283257,0.008519303309860645,0.215641223386308,8.0
S1_INGEST,F2_SEMANTIC,T5_HUMAN_K0,C,R,0.04959313491573495,0.0014716257950178604,0.15310273486142964,8.0
S1_INGEST,F2_SEMANTIC,T5_HUMAN_K0,C,H,0.015216932879371656,3.806264373792001e-07,0.07035776390398656,8.0
S1_INGEST,F2_SEMANTIC,T5_HUMAN_K1,C,C,0.8507576973624423,0.6917804423998427,0.9637047444170407,8.0
S1_INGEST,F2_SEMANTIC,T5_HUMAN_K1,C,E,0.08393489188832812,0.009708819255251725,0.21691827952711834,8.0
S1_INGEST,F2_SEMANTIC,T5_HUMAN_K1,C,R,0.049677489604651896,0.0014428337827251672,0.15690456544041595,8.0
S1_INGEST,F2_SEMANTIC,T5_HUMAN_K1,C,H,0.01562992114457774,2.772297391756757e-07,0.07064333543648464,8.0
S1_INGEST,F2_SEMANTIC,T5_HUMAN_K2,C,C,0.8521426538798809,0.6904771144284616,0.9649049138122922,8.0
S1_INGEST,F2_SEMANTIC,T5_HUMAN_K2,C,E,0.08078923560914351,0.007882377038629535,0.212412708131419,8.0
S1_INGEST,F2_SEMANTIC,T5_HUMAN_K2,C,R,0.051192745308541905,0.0019498648294066986,0.15972760379728249,8.0
S1_INGEST,F2_SEMANTIC,T5_HUMAN_K2,C,H,0.01587536520243384,3.215141074246571e-07,0.07754487994169205,8.0
S1_INGEST,F2_SEMANTIC,T5_HUMAN_K3,C,C,0.8514977925268623,0.6921426105397701,0.9645624783545425,8.0
S1_INGEST,F2_SEMANTIC,T5_HUMAN_K3,C,E,0.0833443024579326,0.008518480877685912,0.21532289258718948,8.0
S1_INGEST,F2_SEMANTIC,T5_HUMAN_K3,C,R,0.049670449981097334,0.0013554102869298827,0.15679783957152774,8.0
S1_INGEST,F2_SEMANTIC,T5_HUMAN_K3,C,H,0.015487455034107735,2.8989412866428125e-07,0.07705107445507911,8.0
S1_INGEST,F3_TOOL,T1_LINEAR,C,C,0.9407978491086078,0.8714986746378849,0.9859307883047698,32.0
S1_INGEST,F3_TOOL,T1_LINEAR,C,E,0.03312184712650972,0.003330197601739476,0.08854551947019887,32.0
S1_INGEST,F3_TOOL,T1_LINEAR,C,R,0.020020427916693947,0.0005957204237314073,0.06316067104163549,32.0
S1_INGEST,F3_TOOL,T1_LINEAR,C,H,0.006059875848188602,1.0225115476870598e-07,0.027998535674019068,32.0
S1_INGEST,F3_TOOL,T2_VALIDATOR,C,C,0.9414336467790783,0.8734470065499759,0.986588653671456,32.0
S1_INGEST,F3_TOOL,T2_VALIDATOR,C,E,0.032716411633667807,0.0034096734967259132,0.08726368958293143,32.0
S1_INGEST,F3_TOOL,T2_VALIDATOR,C,R,0.019650817608337104,0.000611989345391875,0.06331935073343992,32.0
S1_INGEST,F3_TOOL,T2_VALIDATOR,C,H,0.006199123978916828,9.70025705089782e-08,0.030408437458882002,32.0
S1_INGEST,F3_TOOL,T3_SUPERVISOR,C,C,0.9402456145126664,0.8686635813792005,0.9862961860665769,32.0
S1_INGEST,F3_TOOL,T3_SUPERVISOR,C,E,0.03340000832865614,0.0031202823633548517,0.08773297033044945,32.0
S1_INGEST,F3_TOOL,T3_SUPERVISOR,C,R,0.02011553355430851,0.0005045088491421635,0.06661507880008824,32.0
S1_INGEST,F3_TOOL,T3_SUPERVISOR,C,H,0.006238843604368869,1.2616059440623035e-07,0.0313053099277979,32.0
S1_INGEST,F3_TOOL,T4_CRITIC,C,C,0.9399984077965895,0.8717279494926847,0.9868034120946052,32.0
S1_INGEST,F3_TOOL,T4_CRITIC,C,E,0.03386292842932217,0.0033275241419872745,0.09037816883941424,32.0
S1_INGEST,F3_TOOL,T4_CRITIC,C,R,0.020088513492326626,0.0005113296499780055,0.06528353525984285,32.0
S1_INGEST,F3_TOOL,T4_CRITIC,C,H,0.006050150281761635,1.0795349093935484e-07,0.028593604502740042,32.0
S1_INGEST,F3_TOOL,T5_HUMAN_K0,C,C,0.9407169365704784,0.8744150892493794,0.9868616520526283,32.0
S1_INGEST,F3_TOOL,T5_HUMAN_K0,C,E,0.0333233360970429,0.003343883233839118,0.08680691057682814,32.0
S1_INGEST,F3_TOOL,T5_HUMAN_K0,C,R,0.019836210360818785,0.0006614683467910325,0.06151713855474721,32.0
S1_INGEST,F3_TOOL,T5_HUMAN_K0,C,H,0.006123516971659927,6.344896000655553e-08,0.029410441911952575,32.0
S1_INGEST,F3_TOOL,T5_HUMAN_K1,C,C,0.9404586377577909,0.8736944009908876,0.9861554663103909,32.0
S1_INGEST,F3_TOOL,T5_HUMAN_K1,C,E,0.03345334203487684,0.003657967224142646,0.08788042272158024,32.0
S1_INGEST,F3_TOOL,T5_HUMAN_K1,C,R,0.019913907965781272,0.0005282888485284941,0.06294146441241352,32.0
S1_INGEST,F3_TOOL,T5_HUMAN_K1,C,H,0.0061741122415509145,9.934550376283131e-08,0.030626269315366737,32.0
S1_INGEST,F3_TOOL,T5_HUMAN_K2,C,C,0.9400224369746356,0.8715364083930343,0.9867247553707917,32.0
S1_INGEST,F3_TOOL,T5_HUMAN_K2,C,E,0.034041880508049314,0.003296938185476268,0.08794304554547225,32.0
S1_INGEST,F3_TOOL,T5_HUMAN_K2,C,R,0.01970557872224675,0.0006393640928547985,0.06519385975466044,32.0
S1_INGEST,F3_TOOL,T5_HUMAN_K2,C,H,0.006230103795068253,1.2259303948400963e-07,0.029638708174503425,32.0
S1_INGEST,F3_TOOL,T5_HUMAN_K3,C,C,0.9411337110300921,0.8700764559406896,0.9868180667092761,32.0
S1_INGEST,F3_TOOL,T5_HUMAN_K3,C,E,0.032823575661126723,0.003214671326867065,0.08722679731993072,32.0
S1_INGEST,F3_TOOL,T5_HUMAN_K3,C,R,0.020156061586661236,0.0005558233660998618,0.06741023275308443,32.0
S1_INGEST,F3_TOOL,T5_HUMAN_K3,C,H,0.00588665172211991,1.2064056840513644e-07,0.02909347061548119,32.0
S1_INGEST,F4_REASONING,T1_LINEAR,C,C,0.8521131241648523,0.6908942458259258,0.9636851205056501,8.0
S1_INGEST,F4_REASONING,T1_LINEAR,C,E,0.08350232962841406,0.009831886179149797,0.2152925150548825,8.0
S1_INGEST,F4_REASONING,T1_LINEAR,C,R,0.0487122055610089,0.0014026420138152779,0.15262060186491444,8.0
S1_INGEST,F4_REASONING,T1_LINEAR,C,H,0.01567234064572473,3.7087763816320303e-07,0.0745386489146405,8.0
S1_INGEST,F4_REASONING,T2_VALIDATOR,C,C,0.8510428948464875,0.6900383880242121,0.9656038595147269,8.0
S1_INGEST,F4_REASONING,T2_VALIDATOR,C,E,0.08477607762151257,0.007705492011331918,0.21677308912554746,8.0
S1_INGEST,F4_REASONING,T2_VALIDATOR,C,R,0.04888953821649302,0.0014158882281209357,0.15922196721821455,8.0
S1_INGEST,F4_REASONING,T2_VALIDATOR,C,H,0.0152914893155069,2.007503844160054e-07,0.07433707707711201,8.0
S1_INGEST,F4_REASONING,T3_SUPERVISOR,C,C,0.850924069984013,0.6849958975022927,0.9626885889812905,8.0
S1_INGEST,F4_REASONING,T3_SUPERVISOR,C,E,0.08343601305884782,0.008077895139419708,0.21420269870628444,8.0
S1_INGEST,F4_REASONING,T3_SUPERVISOR,C,R,0.04993332966215825,0.0013887423428803637,0.15966203805628065,8.0
S1_INGEST,F4_REASONING,T3_SUPERVISOR,C,H,0.015706587294980968,2.1305445498524993e-07,0.07634686052005007,8.0
S1_INGEST,F4_REASONING,T4_CRITIC,C,C,0.8549498566612319,0.6954196470016212,0.9654002530852194,8.0
S1_INGEST,F4_REASONING,T4_CRITIC,C,E,0.08142926786586085,0.008488295102108334,0.21022143801756796,8.0
S1_INGEST,F4_REASONING,T4_CRITIC,C,R,0.047969666539657084,0.0012935661451467227,0.1509413905977348,8.0
S1_INGEST,F4_REASONING,T4_CRITIC,C,H,0.015651208933250123,4.392487140974623e-07,0.07298602042734081,8.0
S1_INGEST,F4_REASONING,T5_HUMAN_K0,C,C,0.8527238697084888,0.6940741731352472,0.9648173184149658,8.0
S1_INGEST,F4_REASONING,T5_HUMAN_K0,C,E,0.08428800015916837,0.008387613693484383,0.21864460737806343,8.0
S1_INGEST,F4_REASONING,T5_HUMAN_K0,C,R,0.04810294721207166,0.0016243716171347091,0.14956111079714426,8.0
S1_INGEST,F4_REASONING,T5_HUMAN_K0,C,H,0.014885182920271217,2.5158629858968397e-07,0.07233671561155085,8.0
S1_INGEST,F4_REASONING,T5_HUMAN_K1,C,C,0.85510192895575,0.6933056467694977,0.9659087992231574,8.0
S1_INGEST,F4_REASONING,T5_HUMAN_K1,C,E,0.08102846785920759,0.008145600952462789,0.2095025519454464,8.0
S1_INGEST,F4_REASONING,T5_HUMAN_K1,C,R,0.048299533670068416,0.0012259756670813793,0.15128235228940867,8.0
S1_INGEST,F4_REASONING,T5_HUMAN_K1,C,H,0.015570069514974107,2.6704655020765423e-07,0.07125415075857702,8.0
S1_INGEST,F4_REASONING,T5_HUMAN_K2,C,C,0.8539766508016909,0.6995417655636015,0.9644086207391154,8.0
S1_INGEST,F4_REASONING,T5_HUMAN_K2,C,E,0.08057702641434034,0.008481950346793757,0.20552120988301503,8.0
S1_INGEST,F4_REASONING,T5_HUMAN_K2,C,R,0.0500196801148045,0.0017486793789274564,0.15633110836546968,8.0
S1_INGEST,F4_REASONING,T5_HUMAN_K2,C,H,0.015426642669164098,2.4054132928385076e-07,0.07299211860443224,8.0
S1_INGEST,F4_REASONING,T5_HUMAN_K3,C,C,0.8525602863108191,0.6891685504230657,0.9650847339098803,8.0
S1_INGEST,F4_REASONING,T5_HUMAN_K3,C,E,0.0834316612136133,0.008853328363165108,0.21865861648171925,8.0
S1_INGEST,F4_REASONING,T5_HUMAN_K3,C,R,0.048504826479804766,0.0014075949737156056,0.16055480766568056,8.0
S1_INGEST,F4_REASONING,T5_HUMAN_K3,C,H,0.015503225995762787,3.4279499117031187e-07,0.07448442696216043,8.0
S1_INGEST,F5_HANDOFF,T1_LINEAR,C,C,0.8537693741061043,0.6894367112260772,0.9652489754904405,8.0
S1_INGEST,F5_HANDOFF,T1_LINEAR,C,E,0.08251970913205921,0.00859682803425387,0.2088741970003244,8.0
S1_INGEST,F5_HANDOFF,T1_LINEAR,C,R,0.04961214677598676,0.0015164173123645484,0.1557216325742888,8.0
S1_INGEST,F5_HANDOFF,T1_LINEAR,C,H,0.014098769985849614,2.7687789914218933e-07,0.06858791021921705,8.0
S1_INGEST,F5_HANDOFF,T2_VALIDATOR,C,C,0.8514146745970169,0.6853655466081616,0.9647828128661702,8.0
S1_INGEST,F5_HANDOFF,T2_VALIDATOR,C,E,0.08338397061725343,0.008491659566471826,0.22221985034150488,8.0
S1_INGEST,F5_HANDOFF,T2_VALIDATOR,C,R,0.04957217353414435,0.0015585528449762367,0.15565834679308524,8.0
S1_INGEST,F5_HANDOFF,T2_VALIDATOR,C,H,0.015629181251585397,2.735219850001902e-07,0.07744616046691091,8.0
S1_INGEST,F5_HANDOFF,T3_SUPERVISOR,C,C,0.8530913631053065,0.6927186226838903,0.965606309613018,8.0
S1_INGEST,F5_HANDOFF,T3_SUPERVISOR,C,E,0.08160895306903852,0.008871755154487591,0.21208192284950333,8.0
S1_INGEST,F5_HANDOFF,T3_SUPERVISOR,C,R,0.049447981664448776,0.001457229547105973,0.15433635072167023,8.0
S1_INGEST,F5_HANDOFF,T3_SUPERVISOR,C,H,0.015851702161206255,2.0591023543538735e-07,0.07910252737684492,8.0
S1_INGEST,F5_HANDOFF,T4_CRITIC,C,C,0.8513847596358405,0.6861197738335945,0.9638951006101888,8.0
S1_INGEST,F5_HANDOFF,T4_CRITIC,C,E,0.08432079142495058,0.007747101171816446,0.2214886109111434,8.0
S1_INGEST,F5_HANDOFF,T4_CRITIC,C,R,0.04900481452544811,0.0014502887040338574,0.15697343515031809,8.0
S1_INGEST,F5_HANDOFF,T4_CRITIC,C,H,0.015289634413760767,2.1195809980898114e-07,0.07386472936098182,8.0
S1_INGEST,F5_HANDOFF,T5_HUMAN_K0,C,C,0.8514414644285716,0.6886590521213445,0.9659854936160489,8.0
S1_INGEST,F5_HANDOFF,T5_HUMAN_K0,C,E,0.0828765507066407,0.008107983339328587,0.21443658590132472,8.0
S1_INGEST,F5_HANDOFF,T5_HUMAN_K0,C,R,0.04993750742391521,0.001738546732285655,0.15415790654746117,8.0
S1_INGEST,F5_HANDOFF,T5_HUMAN_K0,C,H,0.015744477440872488,2.5940376539427664e-07,0.07713291096815948,8.0
S1_INGEST,F5_HANDOFF,T5_HUMAN_K1,C,C,0.8514509546356496,0.6892989455535348,0.9645299655345891,8.0
S1_INGEST,F5_HANDOFF,T5_HUMAN_K1,C,E,0.08349700489646719,0.008817231495819864,0.2149660645737316,8.0
S1_INGEST,F5_HANDOFF,T5_HUMAN_K1,C,R,0.04897868012108611,0.0015660862147754693,0.15709415168770408,8.0
S1_INGEST,F5_HANDOFF,T5_HUMAN_K1,C,H,0.01607336034679712,3.863111990161142e-07,0.07710061590066994,8.0
S1_INGEST,F5_HANDOFF,T5_HUMAN_K2,C,C,0.8540776244235605,0.695922010678794,0.967354267835408,8.0
S1_INGEST,F5_HANDOFF,T5_HUMAN_K2,C,E,0.08138487301822893,0.008707677049774206,0.20849031474277277,8.0
S1_INGEST,F5_HANDOFF,T5_HUMAN_K2,C,R,0.04906257291362604,0.001273593987105123,0.1535431755049689,8.0
S1_INGEST,F5_HANDOFF,T5_HUMAN_K2,C,H,0.015474929644584544,2.0655932660486047e-07,0.0744636696443745,8.0
S1_INGEST,F5_HANDOFF,T5_HUMAN_K3,C,C,0.8516161056043441,0.6951336501994404,0.9645840449411015,8.0
S1_INGEST,F5_HANDOFF,T5_HUMAN_K3,C,E,0.08267360774893728,0.008673199185767163,0.2091909129813563,8.0
S1_INGEST,F5_HANDOFF,T5_HUMAN_K3,C,R,0.04993662912978114,0.0014565923834910007,0.1597255860176179,8.0
S1_INGEST,F5_HANDOFF,T5_HUMAN_K3,C,H,0.015773657516937465,1.6971363850432267e-07,0.07731099198814453,8.0
S1_INGEST,F6_CONTEXT,T1_LINEAR,C,C,0.5701014174462431,0.4024463145269711,0.7264038675898286,16.0
S1_INGEST,F6_CONTEXT,T1_LINEAR,C,E,0.3863025310470933,0.23327576174013195,0.5511569556638894,16.0
S1_INGEST,F6_CONTEXT,T1_LINEAR,C,R,0.03383835110294396,0.0009203156017664993,0.10713099960191863,16.0
S1_INGEST,F6_CONTEXT,T1_LINEAR,C,H,0.009757700403719706,1.8811785489940086e-07,0.046091226134391684,16.0
S1_INGEST,F6_CONTEXT,T2_VALIDATOR,C,C,0.57001439112848,0.40230543537143715,0.72689090921585,16.0
S1_INGEST,F6_CONTEXT,T2_VALIDATOR,C,E,0.13769575788564042,0.04420336840031849,0.2695857968769728,16.0
S1_INGEST,F6_CONTEXT,T2_VALIDATOR,C,R,0.2817934319291538,0.1442003952702681,0.43751497068404327,16.0
S1_INGEST,F6_CONTEXT,T2_VALIDATOR,C,H,0.010496419056725865,2.188181889519866e-07,0.04904925625411863,16.0
S1_INGEST,F6_CONTEXT,T3_SUPERVISOR,C,C,0.5721180763801652,0.40674879158451815,0.7357384123875174,16.0
S1_INGEST,F6_CONTEXT,T3_SUPERVISOR,C,E,0.3040265917966667,0.1611092943816201,0.466005434126845,16.0
S1_INGEST,F6_CONTEXT,T3_SUPERVISOR,C,R,0.1141159623103842,0.03243258583464311,0.23513167243755054,16.0
S1_INGEST,F6_CONTEXT,T3_SUPERVISOR,C,H,0.009739369512783853,1.7373293589478693e-07,0.047445754243346516,16.0
S1_INGEST,F6_CONTEXT,T4_CRITIC,C,C,0.5711230738010236,0.3999196373400417,0.7302207886692541,16.0
S1_INGEST,F6_CONTEXT,T4_CRITIC,C,E,0.3847011330546026,0.23028459864696227,0.5554591686888937,16.0
S1_INGEST,F6_CONTEXT,T4_CRITIC,C,R,0.03356831632609988,0.0009533195733333424,0.10533830626820687,16.0
S1_INGEST,F6_CONTEXT,T4_CRITIC,C,H,0.010607476818274012,1.4241075993406864e-07,0.052332243217940826,16.0
S1_INGEST,F6_CONTEXT,T5_HUMAN_K0,C,C,0.5714850103235593,0.4024303525032969,0.7327031265669557,16.0
S1_INGEST,F6_CONTEXT,T5_HUMAN_K0,C,E,0.3437939192626045,0.19318154584019928,0.5057402031080488,16.0
S1_INGEST,F6_CONTEXT,T5_HUMAN_K0,C,R,0.07407930609725825,0.011125392538102989,0.17233307519837093,16.0
S1_INGEST,F6_CONTEXT,T5_HUMAN_K0,C,H,0.01064176431657803,2.262858433524171e-07,0.05142690634225031,16.0
S1_INGEST,F6_CONTEXT,T5_HUMAN_K1,C,C,0.5680500356700663,0.4024202693581529,0.7244400242644681,16.0
S1_INGEST,F6_CONTEXT,T5_HUMAN_K1,C,E,0.38889627370590574,0.24243355445835713,0.552693975348943,16.0
S1_INGEST,F6_CONTEXT,T5_HUMAN_K1,C,R,0.032757609673217405,0.0009838131065384827,0.10460866234961008,16.0
S1_INGEST,F6_CONTEXT,T5_HUMAN_K1,C,H,0.010296080950810594,2.3109422999999127e-07,0.048154350913011935,16.0
S1_INGEST,F6_CONTEXT,T5_HUMAN_K2,C,C,0.5716038360656513,0.40820988963812144,0.7274934424009892,16.0
S1_INGEST,F6_CONTEXT,T5_HUMAN_K2,C,E,0.384826696130415,0.2312009587844442,0.5502594062451102,16.0
S1_INGEST,F6_CONTEXT,T5_HUMAN_K2,C,R,0.033127919291607875,0.0009469955632539497,0.10605229141682107,16.0
S1_INGEST,F6_CONTEXT,T5_HUMAN_K2,C,H,0.010441548512325751,1.3887164304138188e-07,0.04937635661851865,16.0
S1_INGEST,F6_CONTEXT,T5_HUMAN_K3,C,C,0.5696923108894807,0.403155347290005,0.7322379946769572,16.0
S1_INGEST,F6_CONTEXT,T5_HUMAN_K3,C,E,0.3865625208168039,0.23317101071445012,0.5556661895331177,16.0
S1_INGEST,F6_CONTEXT,T5_HUMAN_K3,C,R,0.0336977247069974,0.000965556288584369,0.10744107455881052,16.0
S1_INGEST,F6_CONTEXT,T5_HUMAN_K3,C,H,0.010047443586718023,1.6307963757517723e-07,0.05018643108156822,16.0
S1_INGEST,F7_ADVERSARIAL,T1_LINEAR,C,C,0.6774953103140844,0.5416754368254076,0.8034163313424169,24.000000000000004
S1_INGEST,F7_ADVERSARIAL,T1_LINEAR,C,E,0.25957206548235906,0.14054523065942956,0.3914426467354672,24.000000000000004
S1_INGEST,F7_ADVERSARIAL,T1_LINEAR,C,R,0.05532973242102695,0.008721031637466067,0.13139826136837388,24.000000000000004
S1_INGEST,F7_ADVERSARIAL,T1_LINEAR,C,H,0.00760289178252971,1.4598908183870034e-07,0.0367002479353409,24.000000000000004
S1_INGEST,F7_ADVERSARIAL,T2_VALIDATOR,C,C,0.6794570379247948,0.5401825671705179,0.8090170678091795,24.000000000000004
S1_INGEST,F7_ADVERSARIAL,T2_VALIDATOR,C,E,0.07194932318108214,0.015594711068089245,0.15973479152102443,24.000000000000004
S1_INGEST,F7_ADVERSARIAL,T2_VALIDATOR,C,R,0.24068538025793054,0.12934134346419682,0.36691661199979775,24.000000000000004
S1_INGEST,F7_ADVERSARIAL,T2_VALIDATOR,C,H,0.00790825863619244,1.2844194788556477e-07,0.03819234654166405,24.000000000000004
S1_INGEST,F7_ADVERSARIAL,T3_SUPERVISOR,C,C,0.6782175811431584,0.5340421555393956,0.8059732560504852,24.000000000000004
S1_INGEST,F7_ADVERSARIAL,T3_SUPERVISOR,C,E,0.0729396643037156,0.017020280089359362,0.1624467286335811,24.000000000000004
S1_INGEST,F7_ADVERSARIAL,T3_SUPERVISOR,C,R,0.24079969311959729,0.1293723508458348,0.37612451256717694,24.000000000000004
S1_INGEST,F7_ADVERSARIAL,T3_SUPERVISOR,C,H,0.008043061433528752,1.0082880384083003e-07,0.03986816153661562,24.000000000000004
S1_INGEST,F7_ADVERSARIAL,T4_CRITIC,C,C,0.6813178346486933,0.5377394617402903,0.8100218442857104,24.000000000000004
S1_INGEST,F7_ADVERSARIAL,T4_CRITIC,C,E,0.2557198559844533,0.14078093580582013,0.3899407040759472,24.000000000000004
S1_INGEST,F7_ADVERSARIAL,T4_CRITIC,C,R,0.05525808366433958,0.009019917240126504,0.13372936415029485,24.000000000000004
S1_INGEST,F7_ADVERSARIAL,T4_CRITIC,C,H,0.007704225702513793,8.642451303012498e-08,0.03648867323749733,24.000000000000004
S1_INGEST,F7_ADVERSARIAL,T5_HUMAN_K0,C,C,0.6777129604526881,0.5321044187724576,0.8043266976860476,24.000000000000004
S1_INGEST,F7_ADVERSARIAL,T5_HUMAN_K0,C,E,0.28944520017784087,0.16757602868126018,0.4293850819608958,24.000000000000004
S1_INGEST,F7_ADVERSARIAL,T5_HUMAN_K0,C,R,0.024917466947554444,0.0007012057745250584,0.07915237220547552,24.000000000000004
S1_INGEST,F7_ADVERSARIAL,T5_HUMAN_K0,C,H,0.00792437242191648,1.4849877797847178e-07,0.03928892696405587,24.000000000000004
S1_INGEST,F7_ADVERSARIAL,T5_HUMAN_K1,C,C,0.6769827657208914,0.5371460078699852,0.8041852714097545,24.000000000000004
S1_INGEST,F7_ADVERSARIAL,T5_HUMAN_K1,C,E,0.29002351432399914,0.16956324677816773,0.4289437345670747,24.000000000000004
S1_INGEST,F7_ADVERSARIAL,T5_HUMAN_K1,C,R,0.025255227335886934,0.0007325346370957162,0.07940386304758058,24.000000000000004
S1_INGEST,F7_ADVERSARIAL,T5_HUMAN_K1,C,H,0.007738492619222361,1.8728470555087668e-07,0.036659782736369266,24.000000000000004
S1_INGEST,F7_ADVERSARIAL,T5_HUMAN_K2,C,C,0.6790932240911172,0.5361797151020349,0.8079573113912956,24.000000000000004
S1_INGEST,F7_ADVERSARIAL,T5_HUMAN_K2,C,E,0.28782843614365067,0.1653657744247299,0.43325201732753044,24.000000000000004
S1_INGEST,F7_ADVERSARIAL,T5_HUMAN_K2,C,R,0.025019097975034134,0.0007250588891952787,0.0777410229571732,24.000000000000004
S1_INGEST,F7_ADVERSARIAL,T5_HUMAN_K2,C,H,0.008059241790198166,2.2007719087862192e-07,0.039167304634843345,24.000000000000004
S1_INGEST,F7_ADVERSARIAL,T5_HUMAN_K3,C,C,0.6776978945583269,0.5417989909141667,0.8017990467202168,24.000000000000004
S1_INGEST,F7_ADVERSARIAL,T5_HUMAN_K3,C,E,0.28996602357882795,0.16977940065265465,0.4255546547305524,24.000000000000004
S1_INGEST,F7_ADVERSARIAL,T5_HUMAN_K3,C,R,0.02426919609693771,0.000722307448973527,0.07627511327638725,24.000000000000004
S1_INGEST,F7_ADVERSARIAL,T5_HUMAN_K3,C,H,0.00806688576590744,1.3434807615993064e-07,0.038814892249952465,24.000000000000004
S2_RECONCILE,CONTROL,T1_LINEAR,C,C,0.8507953496438786,0.6864657987851458,0.9643526899828841,8.0
S2_RECONCILE,CONTROL,T1_LINEAR,C,E,0.08219980995552831,0.008331930660474957,0.21711045758182576,8.0
S2_RECONCILE,CONTROL,T1_LINEAR,C,R,0.05042624592545136,0.0015096909924144676,0.15528118943529956,8.0
S2_RECONCILE,CONTROL,T1_LINEAR,C,H,0.016578594475141765,2.611634790540843e-07,0.07812644526618479,8.0
S2_RECONCILE,CONTROL,T2_VALIDATOR,C,C,0.8511135321260382,0.6923364805337582,0.9633728048715964,8.0
S2_RECONCILE,CONTROL,T2_VALIDATOR,C,E,0.08345397674417553,0.00909297486576524,0.21510745666132253,8.0
S2_RECONCILE,CONTROL,T2_VALIDATOR,C,R,0.050060987373292176,0.0014924584222875776,0.15278169279371936,8.0
S2_RECONCILE,CONTROL,T2_VALIDATOR,C,H,0.015371503756494065,2.3556928006572623e-07,0.07569598751680186,8.0
